# radius        density         temperature       velocity          h          he          c           n           o           ne           mg           si          s          ar          ca          ti          cr           fe           ni          fe52
     3.225000e+12       2.310384e-08       6.946052e+05       6.538731e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.050147e-05       2.378261e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.235000e+12       2.249679e-08       6.907232e+05       6.559448e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.049276e-05       2.378084e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.245000e+12       2.190741e-08       6.868737e+05       6.580165e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.048477e-05       2.377922e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.255000e+12       2.133513e-08       6.830566e+05       6.600883e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.047743e-05       2.377773e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.265000e+12       2.077940e-08       6.792714e+05       6.621601e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.047069e-05       2.377637e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.275000e+12       2.023968e-08       6.755174e+05       6.642320e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.046451e-05       2.377512e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.285000e+12       1.971547e-08       6.717941e+05       6.663039e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.045883e-05       2.377397e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.295000e+12       1.920626e-08       6.681012e+05       6.683758e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.045362e-05       2.377292e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.305000e+12       1.871159e-08       6.644383e+05       6.704478e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.044883e-05       2.377195e-05       2.062100e-05       1.391067e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.315000e+12       1.823100e-08       6.608048e+05       6.725199e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.044443e-05       2.377107e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.325000e+12       1.776408e-08       6.572005e+05       6.745919e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.044039e-05       2.377026e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.335000e+12       1.731039e-08       6.536255e+05       6.766640e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.043668e-05       2.376951e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.345000e+12       1.686953e-08       6.500795e+05       6.787362e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.043328e-05       2.376883e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.355000e+12       1.644109e-08       6.465621e+05       6.808084e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.043015e-05       2.376820e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.365000e+12       1.602469e-08       6.430728e+05       6.828806e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.042727e-05       2.376763e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.375000e+12       1.561997e-08       6.396113e+05       6.849529e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.042463e-05       2.376710e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.385000e+12       1.522658e-08       6.361772e+05       6.870253e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.042220e-05       2.376662e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.395000e+12       1.484419e-08       6.327706e+05       6.890977e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041997e-05       2.376617e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.405000e+12       1.447245e-08       6.293912e+05       6.911702e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041793e-05       2.376576e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.415000e+12       1.411105e-08       6.260389e+05       6.932427e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041604e-05       2.376539e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.425000e+12       1.375966e-08       6.227133e+05       6.953153e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041431e-05       2.376505e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.435000e+12       1.341797e-08       6.194141e+05       6.973879e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041272e-05       2.376473e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.445000e+12       1.308570e-08       6.161409e+05       6.994607e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.041126e-05       2.376444e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.455000e+12       1.276256e-08       6.128937e+05       7.015334e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040992e-05       2.376417e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.465000e+12       1.244827e-08       6.096721e+05       7.036062e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040868e-05       2.376393e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.475000e+12       1.214257e-08       6.064759e+05       7.056791e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040754e-05       2.376371e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.485000e+12       1.184521e-08       6.033050e+05       7.077521e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040650e-05       2.376350e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.495000e+12       1.155594e-08       6.001589e+05       7.098251e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040554e-05       2.376331e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.505000e+12       1.127452e-08       5.970374e+05       7.118982e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040466e-05       2.376314e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.515000e+12       1.100072e-08       5.939405e+05       7.139713e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040384e-05       2.376298e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.525000e+12       1.073431e-08       5.908677e+05       7.160445e+09       0.000000e+00       3.399165e-01       3.859187e-01       0.000000e+00       2.740133e-01       9.040310e-05       2.376283e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.535000e+12       1.047507e-08       5.878189e+05       7.181178e+09       0.000000e+00       3.399165e-01       3.859188e-01       0.000000e+00       2.740133e-01       9.040241e-05       2.376270e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
     3.545000e+12       1.022278e-08       5.847939e+05       7.201912e+09       0.000000e+00       3.399165e-01       3.859188e-01       0.000000e+00       2.740133e-01       9.040178e-05       2.376257e-05       2.062100e-05       1.391068e-05       1.119054e-06       1.606078e-06       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00       0.000000e+00
